customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1534-OULXE,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0
7136-RVDTZ,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,1
2971-SGAFL,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,995.35,0
1480-IVEVR,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0
2905-KFQUV,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0
4581-SSPWD,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1
3370-HXOPH,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0
9391-YZEJW,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0
9958-MEKUC,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0
0281-CNTZX,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0
6927-WTFIV,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1
4118-CEVPF,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0
3398-ZOUAA,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1
9114-VEPUF,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0
7876-BEUTG,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0
2338-BQEZT,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0
9873-MNDKV,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0
0378-NHQXU,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1
8241-JUIQO,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0
2194-IIQOF,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0
4512-ZUIYL,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1
9631-RXVJM,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0
9584-EXCDZ,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0
7969-AULMZ,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1
5093-FEGLU,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0
2621-UDNLU,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0
7526-IVLYU,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0
2428-HYUNX,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0
9214-EKVXR,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0
3410-MHHUM,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0
0568-ONFPC,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0,1
0733-VUNUW,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,1
4550-EVXNY,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
2122-YWVYA,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0
2968-SSGAA,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1
2296-DKZFP,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0
4844-JJWUY,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0,1
6777-TGHTM,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1
8909-BOLNL,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0
6603-YRDCJ,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0
3538-WZPHD,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1
3229-USWAR,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0
2138-VFAPZ,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0
6131-JLWZM,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0
4785-QRJHC,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1
0269-XFESX,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0
1709-EJDOX,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0
4316-XCSLJ,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0
8610-WFCJF,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1
9693-XMUOB,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0
0383-CLDDA,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0
4905-JEFDW,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1
2709-UQGNP,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0
3549-ZTMNH,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0
7881-INRLC,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1
8033-ATFAS,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0
1635-NZATJ,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0
0562-HKHML,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0
8277-RVRSV,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0
9943-VSZUV,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0
0117-LFRMW,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1
6172-FECYY,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,1
7054-ENNGU,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0
1455-HFBXA,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0
9402-CXWPL,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0
1628-BIZYP,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0,0
1965-AKTSX,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1
0082-LDZUE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0
4786-UKSNZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1
5343-SGUBI,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0
0856-NAOES,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0
1976-AZZPJ,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0
7248-VZQLC,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1
6156-UZDLF,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0
3099-OONVS,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0
9500-WBGRP,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0
5183-KLYEM,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0
5144-PQCDZ,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0
8514-VZHEB,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0
6625-IUTTT,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0
9355-NPPFS,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0
0068-FIGTF,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0
5965-GGPRW,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0
8035-PWSEV,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0
2236-HILPA,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0
1840-BIUOG,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0
1356-MKYSK,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0
6080-LNESI,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0
1830-IPXVJ,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0
5828-DWPIL,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0
8398-TBIYD,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0
0011-IGKFF,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85,1
4192-GORJT,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,1
6496-SLWHQ,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,1
9912-GVSEQ,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,1
2931-FSOHN,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0
9418-RUKPH,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0
5383-MMTWC,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,1
9971-ZWPBF,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0
4712-AUQZO,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0
9711-FJTBX,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0
2908-ZTPNF,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0
7240-ETPTR,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1
2202-CUYXZ,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,1
5995-OIGLP,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1
8421-WZOOW,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0
6261-RCVNS,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1
7951-QKZPL,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1
1414-YADCW,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0
8756-RDDLT,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0
2862-PFNIK,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0
5816-QVHRX,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0
4430-YHXGG,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0
6888-SBYAI,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0
7395-XWZOY,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0
7169-YWAMK,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0
3640-PHQXK,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1
6877-LGWXO,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,1
6859-RKMZJ,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0
2729-VNVAP,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0
2957-JIRMN,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0
2049-BAFNW,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0
3842-QTGDL,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0
7163-OCEQI,1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0
9782-LGXMC,0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,3024.15,0
5975-BAICR,1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5,0
8019-ENHXU,1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,1
5167-GBFRE,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,1
9033-EOXWV,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,1
4673-KKSLS,0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2724.25,0
4853-OITSN,1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0
9800-OUIGR,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2,0
1324-NLTJE,0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,1
2324-EFHVG,1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6692.65,0
7094-MSZAO,1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,218.5,0
1522-VVDMG,1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,1
6907-CQGPN,1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,1004.75,0
0780-XNZFN,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6,0
0239-OXEXL,0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3847.6,0
2675-IJRGJ,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,978.0,0
7049-GKVZY,0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,1387.35,0
8577-QSOCG,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,746.05,0
3721-CNZHX,1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,304.6,0
0212-ISBBF,0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,1098.85,0
9185-TQCVP,1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2,1
3585-YNADK,0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0
5271-DBYSJ,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,827.7,0
1099-GODLO,0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,20.35,0
6828-HMKWP,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0
5567-WSELE,1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55,1
1472-TNCWL,1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5,0
8063-RJYNF,1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,1
0687-ZVTHB,1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,1
2080-GKCWQ,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75,0
9661-ACXBS,0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,1
2193-SFWQW,1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,0
5656-JAMLX,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,0
3462-BJQQA,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,552.65,0
0442-TDYUO,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,1036.0,0
6733-LRIZX,1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4025.5,0
9503-XJUME,1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,928.4,0
4367-NHWMM,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,24.9,0
3727-RJMEO,1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,1
3779-OSWCF,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0
6736-DHUQI,0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,5598.3,0
3915-ODIYG,1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,0
1360-RCYRT,1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,678.75,0
2724-FJDYW,1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0
4451-RWASJ,1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,0
6646-VRFOL,1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,1
3460-TJBWI,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,609.05,0
5917-HBSDW,0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,683.75,0
5685-IIXLY,0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2,1
5671-UUNXD,0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5189.75,0
0956-ACVZC,0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,0
2325-NBPZG,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,233.65,0
4250-ZBWLV,1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,1
4482-FTFFX,1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,291.45,0
8859-DZTGQ,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,0
0440-MOGPM,0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,3263.9,0
0020-JDNXP,0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1993.2,0
3752-CQSJI,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,0
5025-GOOKI,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,347.65,0
4698-KVLLG,0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9,0
5095-AESKG,0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,1
2887-JPYLU,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1841.9,0
4770-QAZXN,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,232.1,0
4896-CPRPF,1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,809.25,0
1871-MOWRM,1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,866.45,1
9714-EDSUC,1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55,0
2027-OAQQC,0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,2076.2,1
0282-NVSJS,0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,355.9,0
9090-SGQXL,1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,7299.65,1
6595-YGXIT,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,2291.2,1
7353-YOWFP,0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.25,129.15,0
9835-ZIITK,1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,110.85,7491.75,1
8008-ESFLK,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5835.5,0
7537-CBQUZ,1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,7031.45,0
1555-DJEQW,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,114.2,7723.9,1
5649-TJHOV,1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,36.5,1032.0,1
0519-XUZJU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,70.75,1
3363-EWLGO,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,109.6,0
4750-UKWJK,0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,19.6,727.8,0
6338-AVWCY,1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,130.75,1
1689-YQBYY,0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,76.6,893.0,0
4487-ZYJZK,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,19.6,763.1,0
2959-FENLU,0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,85.3,781.4,0
0708-LGSMF,1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,902.25,0
9253-QXKBE,1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2653.65,1
7634-HLQJR,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1016.7,0
0487-RPVUM,1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,99.4,5943.65,0
4079-ULGFR,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,20.0,275.7,0
2516-XSJKX,0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,78.45,3126.45,0
0057-QBUQH,0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,1070.15,0
9445-SZLCH,0,0,1,1,36,1,2,1,0,2,2,0,2,0,0,1,0,97.35,3457.9,1
6599-SFQVE,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,340.4,0
8331-ZXFOE,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,4299.2,0
4003-FUSHP,1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,61.55,1093.2,0
0356-ERHVT,1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,45.9,521.9,0
7325-ENZFI,0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,40.3,1630.4,0
4884-ZTHVF,0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,87.1,713.6,0
3920-HIHMQ,0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,1265.65,0
3055-OYMSE,0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,4003.85,0
0613-WUXUM,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,1401.4,0
7568-PODML,1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,3,45.3,45.3,1
4458-KVRBJ,1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1510.5,0
5349-IECLD,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,94.95,178.1,1
1397-XKKWR,1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,264.8,0
3945-GFWQL,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6,1
8097-OMULG,1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,4541.9,0
6013-BHCAW,1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81.0,4976.15,0
0401-WDBXM,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,7542.25,0
3387-PLKUI,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,18.8,251.25,0
6096-EGVTU,0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,24.9,1595.5,0
3797-VTIDR,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45,1
5081-NWSUP,0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,685.55,0
2580-ATZSQ,0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3874.1,0
8085-MSNLK,0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,0
9691-HKOVS,0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4916.95,0
9881-VCZEP,0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,1373.0,0
9526-BIHHD,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,29.7,1
8757-TFHHJ,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,49.8,0
4523-WXCEF,0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,6039.9,1
1468-DEFNC,1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,1548.65,0
5119-KEPFY,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.0,3440.25,0
8364-TRMMK,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,50.65,151.3,1
0916-KNFAJ,1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7,0
8319-QBEHW,1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,1023.75,0
3063-QFSZL,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.4,55.4,1
8775-LHDJH,0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6,1
9625-QNLUX,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,7074.4,0
3097-NQYSN,1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,156.35,1
4024-CSNBY,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,6849.75,0
7110-BDTWG,0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,3263.6,0
7493-GVFIO,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1252.85,0
0690-SRQID,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,67.55,0
9605-WGJVW,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,70.2,0
9114-DPSIA,1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81.0,5750.0,0
